date,adj_close,volume,ticker
2025-06-10,614.8699951171875,1376400.0,GS
2025-06-11,624.1699829101562,2063600.0,GS
2025-06-12,625.1099853515625,1634700.0,GS
2025-06-13,613.5399780273438,1674800.0,GS
2025-06-16,627.8499755859375,1870400.0,GS
2025-06-17,624.6400146484375,1479300.0,GS
2025-06-18,635.239990234375,2423100.0,GS
2025-06-20,640.7999877929688,4115400.0,GS
2025-06-23,646.8800048828125,2020800.0,GS
2025-06-24,662.1099853515625,2307800.0,GS
2025-06-25,669.8699951171875,1566400.0,GS
2025-06-26,687.1599731445312,2849500.0,GS
2025-06-27,690.8099975585938,3650500.0,GS
2025-06-30,707.75,3976400.0,GS
2025-07-01,706.4600219726562,3301000.0,GS
2025-07-02,715.8900146484375,2906500.0,GS
2025-07-03,723.6799926757812,1502000.0,GS
2025-07-07,710.9299926757812,2863700.0,GS
2025-07-08,697.280029296875,3100700.0,GS
2025-07-09,696.5599975585938,1763400.0,GS
2025-07-10,709.1199951171875,1733500.0,GS
2025-07-11,704.9500122070312,1681800.0,GS
2025-07-14,713.2999877929688,1909300.0,GS
2025-07-15,702.510009765625,1981200.0,GS
2025-07-16,708.8200073242188,3323200.0,GS
2025-07-17,705.8400268554688,2046100.0,GS
2025-07-18,708.260009765625,1925200.0,GS
2025-07-21,706.0,2006500.0,GS
2025-07-22,700.4099731445312,1978900.0,GS
2025-07-23,717.52001953125,2395700.0,GS
2025-07-24,719.1799926757812,1974700.0,GS
2025-07-25,728.97998046875,1851400.0,GS
2025-07-28,723.6500244140625,1464800.0,GS
2025-07-29,731.97998046875,2136000.0,GS
2025-07-30,730.75,1816200.0,GS
2025-07-31,723.5900268554688,2358100.0,GS
2025-08-01,709.5700073242188,2999100.0,GS
2025-08-04,726.030029296875,1753700.0,GS
2025-08-05,720.9099731445312,1977300.0,GS
2025-08-06,724.739990234375,1477100.0,GS
2025-08-07,719.739990234375,1400400.0,GS
2025-08-08,721.27001953125,1275400.0,GS
2025-08-11,719.239990234375,1273500.0,GS
2025-08-12,743.3800048828125,2418100.0,GS
2025-08-13,744.6900024414062,1862600.0,GS
2025-08-14,747.2000122070312,1371200.0,GS
2025-08-15,730.719970703125,1645900.0,GS
2025-08-18,730.9600219726562,1157800.0,GS
2025-08-19,721.3800048828125,1856400.0,GS
2025-08-20,720.6799926757812,1871900.0,GS
2024-08-21,209.88682556152344,5202300.0,JPM
2024-08-22,211.87225341796875,5247100.0,JPM
2024-08-23,213.5153350830078,7214000.0,JPM
2024-08-26,214.35646057128906,5105200.0,JPM
2024-08-27,215.34426879882812,5185200.0,JPM
2024-08-28,216.4298858642578,6506400.0,JPM
2024-08-29,217.3297119140625,6416100.0,JPM
2024-08-30,219.86282348632812,8574100.0,JPM
2024-09-03,215.46163940429688,8956100.0,JPM
2024-09-04,214.512939453125,7389500.0,JPM
2024-09-05,212.8502960205078,8067900.0,JPM
2024-09-06,207.7938232421875,7777000.0,JPM
2024-09-09,212.04827880859375,8935100.0,JPM
2024-09-10,201.0453643798828,28406900.0,JPM
2024-09-11,202.67869567871094,13658700.0,JPM
2024-09-12,202.06253051757812,9054400.0,JPM
2024-09-13,199.83261108398438,10226700.0,JPM
2024-09-16,203.29486083984375,8634900.0,JPM
2024-09-17,204.65432739257812,7573300.0,JPM
2024-09-18,202.9720916748047,8259900.0,JPM
2024-09-19,205.85731506347656,11635200.0,JPM
2024-09-20,206.45391845703125,20885000.0,JPM
2024-09-23,206.79624938964844,7223500.0,JPM
2024-09-24,206.94293212890625,7323200.0,JPM
2024-09-25,205.57369995117188,8976500.0,JPM
2024-09-26,205.1726837158203,7807500.0,JPM
2024-09-27,205.8768768310547,7032500.0,JPM
2024-09-30,206.2289581298828,8663800.0,JPM
2024-10-01,202.49285888671875,8540100.0,JPM
2024-10-02,202.73736572265625,5810900.0,JPM
2024-10-03,200.72259521484375,7251300.0,JPM
2024-10-04,207.8470001220703,10211700.0,JPM
2024-10-07,207.56161499023438,6718900.0,JPM
2024-10-08,207.38449096679688,6021800.0,JPM
2024-10-09,210.01185607910156,7024000.0,JPM
2024-10-10,209.4411163330078,7927100.0,JPM
2024-10-11,218.7401885986328,18320700.0,JPM
2024-10-14,217.94313049316406,9048900.0,JPM
2024-10-15,218.83860778808594,9235800.0,JPM
2024-10-16,220.06866455078125,6382500.0,JPM
2024-10-17,220.83621215820312,6470200.0,JPM
2024-10-18,221.7710418701172,7000500.0,JPM
2024-10-21,219.4388885498047,5870000.0,JPM
2024-10-22,220.54098510742188,9586800.0,JPM
2024-10-23,219.8423309326172,6180500.0,JPM
2024-10-24,221.3872528076172,6002200.0,JPM
2024-10-25,218.7598876953125,6369700.0,JPM
2024-10-28,221.89895629882812,6843000.0,JPM
2024-10-29,219.34046936035156,6580000.0,JPM
2024-10-30,220.8263702392578,7110900.0,JPM
2024-10-31,218.37611389160156,7829900.0,JPM
2024-11-01,219.37985229492188,6923500.0,JPM
2024-11-04,216.27027893066406,8229600.0,JPM
2024-11-05,217.95298767089844,5600700.0,JPM
2024-11-06,243.1146697998047,23987800.0,JPM
2024-11-07,232.605224609375,16451100.0,JPM
2024-11-08,233.19561767578125,9502100.0,JPM
2024-11-11,235.46873474121094,9017100.0,JPM
2024-11-12,235.73443603515625,6861000.0,JPM
2024-11-13,237.3088836669922,11472600.0,JPM
2024-11-14,238.00753784179688,10172200.0,JPM
2024-11-15,241.39259338378906,11518800.0,JPM
2024-11-18,241.1170654296875,9051400.0,JPM
2024-11-19,239.20803833007812,6792700.0,JPM
2024-11-20,236.9349365234375,9015300.0,JPM
2024-11-21,240.8513641357422,8783500.0,JPM
2024-11-22,244.58087158203125,7997300.0,JPM
2024-11-25,246.29307556152344,10295400.0,JPM
2024-11-26,245.9781951904297,6212100.0,JPM
2024-11-27,245.80105590820312,5472300.0,JPM
2024-11-29,245.732177734375,5494800.0,JPM
2024-12-02,242.31759643554688,8899700.0,JPM
2024-12-03,240.91043090820312,6657700.0,JPM
2024-12-04,239.5131072998047,7346300.0,JPM
2024-12-05,241.5598907470703,6572500.0,JPM
2024-12-06,243.4098663330078,5519700.0,JPM
2024-12-09,239.9165496826172,7076500.0,JPM
2024-12-10,238.9817352294922,9108300.0,JPM
2024-12-11,239.64102172851562,7884400.0,JPM
2024-12-12,237.67295837402344,6113800.0,JPM
2024-12-13,236.10836791992188,10392700.0,JPM
2024-12-16,235.75411987304688,9032000.0,JPM
2024-12-17,234.5535888671875,8083600.0,JPM
2024-12-18,226.69117736816406,11322400.0,JPM
2024-12-19,229.2398223876953,11790800.0,JPM
2024-12-20,233.8057403564453,32348400.0,JPM
2024-12-23,234.58309936523438,8611500.0,JPM
2024-12-24,238.4405059814453,3729100.0,JPM
2024-12-26,239.25726318359375,4451800.0,JPM
2024-12-27,237.3187255859375,5730200.0,JPM
2024-12-30,235.49826049804688,5723800.0,JPM
2024-12-31,235.8820343017578,4871000.0,JPM
2025-01-02,236.16738891601562,9220900.0,JPM
2025-01-03,239.39501953125,9491100.0,JPM
2025-01-06,238.22787475585938,9917800.0,JPM
2025-01-07,240.52259826660156,8753400.0,JPM
2025-01-08,240.48304748535156,8675300.0,JPM
2025-01-10,237.25852966308594,10256800.0,JPM
2025-01-13,241.55128479003906,10005300.0,JPM
2025-01-14,244.77578735351562,12407400.0,JPM
2025-01-15,249.6026611328125,18448500.0,JPM
2025-01-16,251.50177001953125,15292300.0,JPM
2025-01-17,256.3385314941406,17678100.0,JPM
2025-01-21,260.1663818359375,13712100.0,JPM
2025-01-22,259.97845458984375,9021900.0,JPM
2025-01-23,263.05462646484375,10749700.0,JPM
2025-01-24,261.9566650390625,7666300.0,JPM
2025-01-27,262.9557189941406,7522300.0,JPM
2025-01-28,264.2316589355469,7375400.0,JPM
2025-01-29,263.677734375,7684900.0,JPM
2025-01-30,265.3097839355469,8753500.0,JPM
2025-01-31,264.389892578125,7193800.0,JPM
2025-02-03,263.9052429199219,8381400.0,JPM
2025-02-04,265.0229187011719,5626000.0,JPM
2025-02-05,267.48583984375,5704400.0,JPM
2025-02-06,273.8853759765625,7264400.0,JPM
2025-02-07,272.79736328125,6857900.0,JPM
2025-02-10,268.08917236328125,8627400.0,JPM
2025-02-11,271.9961853027344,7196400.0,JPM
2025-02-12,272.4512023925781,6683900.0,JPM
2025-02-13,273.31170654296875,8398700.0,JPM
2025-02-14,273.5787658691406,5688600.0,JPM
2025-02-18,276.9021911621094,7919800.0,JPM
2025-02-19,276.2098083496094,7007200.0,JPM
2025-02-20,263.89532470703125,13846700.0,JPM
2025-02-21,261.36322021484375,12835600.0,JPM
2025-02-24,258.4947814941406,10372800.0,JPM
2025-02-25,254.59767150878906,9608400.0,JPM
2025-02-26,255.97256469726562,5943600.0,JPM
2025-02-27,256.2297058105469,8204400.0,JPM
2025-02-28,261.76873779296875,10467100.0,JPM
2025-03-03,257.7826232910156,9058300.0,JPM
2025-03-04,247.52552795410156,13465600.0,JPM
2025-03-05,248.7915802001953,7861400.0,JPM
2025-03-06,243.8559112548828,9983200.0,JPM
2025-03-07,239.6422882080078,20498700.0,JPM
2025-03-10,229.69183349609375,18887200.0,JPM
2025-03-11,226.64535522460938,18143000.0,JPM
2025-03-12,225.41885375976562,16054000.0,JPM
2025-03-13,222.7383575439453,16467900.0,JPM
2025-03-14,229.909423828125,11962100.0,JPM
2025-03-17,231.38319396972656,9586000.0,JPM
2025-03-18,232.41188049316406,10344900.0,JPM
2025-03-19,236.50680541992188,10120600.0,JPM
2025-03-20,236.4078826904297,8328500.0,JPM
2025-03-21,238.99937438964844,19326900.0,JPM
2025-03-24,245.359375,9422700.0,JPM
2025-03-25,248.3959503173828,9287700.0,JPM
2025-03-26,248.2970428466797,12779300.0,JPM
2025-03-27,245.418701171875,8022500.0,JPM
2025-03-28,240.2061004638672,11978400.0,JPM
2025-03-31,242.62942504882812,13603000.0,JPM
2025-04-01,241.0072784423828,8054700.0,JPM
2025-04-02,243.14376831054688,7758800.0,JPM
2025-04-03,226.20025634765625,17188500.0,JPM
2025-04-04,209.2718048095703,27170700.0,JPM
2025-04-07,213.411865234375,22914400.0,JPM
2025-04-08,215.8302001953125,19485700.0,JPM
2025-04-09,233.21644592285156,24022400.0,JPM
2025-04-10,226.0211181640625,18896400.0,JPM
2025-04-11,235.06752014160156,20284500.0,JPM
2025-04-14,233.59461975097656,13017800.0,JPM
2025-04-15,232.0122528076172,10912900.0,JPM
2025-04-16,228.50912475585938,9322300.0,JPM
2025-04-17,230.84786987304688,9557900.0,JPM
2025-04-21,227.89210510253906,8716200.0,JPM
2025-04-22,234.46044921875,10701400.0,JPM
2025-04-23,239.72509765625,14126800.0,JPM
2025-04-24,243.46705627441406,9055200.0,JPM
2025-04-25,242.38229370117188,8588600.0,JPM
2025-04-28,242.0538787841797,7394300.0,JPM
2025-04-29,243.44715881347656,7216800.0,JPM
2025-04-30,243.44715881347656,12991700.0,JPM
2025-05-01,245.70626831054688,8689600.0,JPM
2025-05-02,251.29933166503906,7165000.0,JPM
2025-05-05,251.34909057617188,5450700.0,JPM
2025-05-06,248.05496215820312,6369900.0,JPM
2025-05-07,248.1942901611328,8724100.0,JPM
2025-05-08,252.25473022460938,8320100.0,JPM
2025-05-09,251.86660766601562,5087600.0,JPM
2025-05-12,258.80316162109375,9603900.0,JPM
2025-05-13,261.7489929199219,8589000.0,JPM
2025-05-14,264.36639404296875,8643100.0,JPM
2025-05-15,266.2074890136719,9214600.0,JPM
2025-05-16,266.27716064453125,8932900.0,JPM
2025-05-19,263.6100158691406,12145000.0,JPM
2025-05-20,264.40618896484375,8436300.0,JPM
2025-05-21,259.7884521484375,7464000.0,JPM
2025-05-22,259.42022705078125,6514100.0,JPM
2025-05-23,259.46002197265625,6671800.0,JPM
2025-05-27,264.01806640625,7506600.0,JPM
2025-05-28,262.2266845703125,5535400.0,JPM
2025-05-29,263.10247802734375,5081200.0,JPM
2025-05-30,262.7342529296875,10977700.0,JPM
2025-06-02,263.3910827636719,6011200.0,JPM
2025-06-03,264.99334716796875,6998400.0,JPM
2025-06-04,262.95318603515625,5915700.0,JPM
2025-06-05,260.694091796875,8173800.0,JPM
2025-06-06,264.4559631347656,7738100.0,JPM
2025-06-09,265.4610900878906,8285000.0,JPM
2025-06-10,267.31219482421875,7538100.0,JPM
2025-06-11,266.8643493652344,7434100.0,JPM
2025-06-12,266.95391845703125,6618000.0,JPM
2025-06-13,263.6796875,7098300.0,JPM
2025-06-16,269.063720703125,8566000.0,JPM
2025-06-17,268.2277526855469,6739300.0,JPM
2025-06-18,272.646484375,9586400.0,JPM
2025-06-20,273.6814880371094,13969700.0,JPM
2025-06-23,276.9358215332031,8094600.0,JPM
2025-06-24,279.9114990234375,9267900.0,JPM
2025-06-25,282.69805908203125,6826900.0,JPM
2025-06-26,287.3655700683594,8942100.0,JPM
2025-06-27,285.7334289550781,17868600.0,JPM
2025-06-30,288.52001953125,12689200.0,JPM
2025-07-01,289.0176086425781,9338300.0,JPM
2025-07-02,290.6000061035156,8158700.0,JPM
2025-07-03,296.0,6541600.0,JPM
2025-07-07,291.9700012207031,8825700.0,JPM
2025-07-08,282.7799987792969,15440900.0,JPM
2025-07-09,283.1600036621094,11273800.0,JPM
2025-07-10,288.19000244140625,8410900.0,JPM
2025-07-11,286.8599853515625,7384700.0,JPM
2025-07-14,288.70001220703125,9079900.0,JPM
2025-07-15,286.54998779296875,12526100.0,JPM
2025-07-16,285.82000732421875,9979800.0,JPM
2025-07-17,289.8999938964844,8509500.0,JPM
2025-07-18,291.2699890136719,12217000.0,JPM
2025-07-21,290.9700012207031,7898100.0,JPM
2025-07-22,291.42999267578125,6717500.0,JPM
2025-07-23,296.760009765625,7083500.0,JPM
2025-07-24,296.54998779296875,7001200.0,JPM
2025-07-25,298.6199951171875,5918500.0,JPM
2025-07-28,298.2799987792969,5840400.0,JPM
2025-07-29,297.0400085449219,7635700.0,JPM
2025-07-30,299.6300048828125,8061700.0,JPM
2025-07-31,296.239990234375,14749700.0,JPM
2025-08-01,289.3699951171875,12007100.0,JPM
2025-08-04,294.260009765625,6649500.0,JPM
2025-08-05,291.3699951171875,7182300.0,JPM
2025-08-06,291.3500061035156,6330200.0,JPM
2025-08-07,286.94000244140625,8057100.0,JPM
2025-08-08,288.760009765625,6634100.0,JPM
2025-08-11,289.55999755859375,5510100.0,JPM
2025-08-12,292.8500061035156,8570900.0,JPM
2025-08-13,290.5299987792969,8420400.0,JPM
2025-08-14,294.1600036621094,6322400.0,JPM
2025-08-15,290.489990234375,7340500.0,JPM
2025-08-18,291.5299987792969,5386900.0,JPM
2025-08-19,290.6600036621094,6031500.0,JPM
2025-08-20,292.239990234375,7373400.0,JPM
2024-08-21,97.7706527709961,3576000.0,MS
2024-08-22,97.64441680908203,2777300.0,MS
2024-08-23,98.93585205078125,3814800.0,MS
2024-08-26,99.36309814453125,2679000.0,MS
2024-08-27,99.12034606933594,2537200.0,MS
2024-08-28,99.23686218261719,2836800.0,MS
2024-08-29,99.6252670288086,3325600.0,MS
2024-08-30,100.60598754882812,4951400.0,MS
2024-09-03,96.3918228149414,6634000.0,MS
2024-09-04,97.24629974365234,4212500.0,MS
2024-09-05,96.67340850830078,4462400.0,MS
2024-09-06,93.78952026367188,9246800.0,MS
2024-09-09,95.33342742919922,5281500.0,MS
2024-09-10,93.81865692138672,7798600.0,MS
2024-09-11,94.21676635742188,6764100.0,MS
2024-09-12,93.83807373046875,4751200.0,MS
2024-09-13,95.4013900756836,5354800.0,MS
2024-09-16,97.18804168701172,4467200.0,MS
2024-09-17,96.94529724121094,4748600.0,MS
2024-09-18,96.42095184326172,5195900.0,MS
2024-09-19,97.80949401855469,9091900.0,MS
2024-09-20,99.49903869628906,14513400.0,MS
2024-09-23,99.49903869628906,3962400.0,MS
2024-09-24,99.6058578491211,4749700.0,MS
2024-09-25,99.37281036376953,3825100.0,MS
2024-09-26,101.5672836303711,5183000.0,MS
2024-09-27,101.09149169921875,3113300.0,MS
2024-09-30,101.21772766113281,3378600.0,MS
2024-10-01,101.39250183105469,5437400.0,MS
2024-10-02,101.4896011352539,3293600.0,MS
2024-10-03,101.53815460205078,4587200.0,MS
2024-10-04,104.75218200683594,5608900.0,MS
2024-10-07,104.5191421508789,4439900.0,MS
2024-10-08,104.37349700927734,3679400.0,MS
2024-10-09,105.87855529785156,4445800.0,MS
2024-10-10,104.9463882446289,4065500.0,MS
2024-10-11,107.25738525390625,5826200.0,MS
2024-10-14,109.02461242675781,7179300.0,MS
2024-10-15,108.96636199951172,8925200.0,MS
2024-10-16,116.04499816894531,21458500.0,MS
2024-10-17,115.97702026367188,9357200.0,MS
2024-10-18,117.55004119873047,6852900.0,MS
2024-10-21,114.85065460205078,7469100.0,MS
2024-10-22,114.88948822021484,4429600.0,MS
2024-10-23,114.85065460205078,5661600.0,MS
2024-10-24,115.71484375,5611800.0,MS
2024-10-25,113.49124145507812,7271700.0,MS
2024-10-28,115.6760025024414,5994000.0,MS
2024-10-29,115.8410873413086,4622200.0,MS
2024-10-30,114.50109100341797,5673000.0,MS
2024-10-31,113.77198028564453,5374600.0,MS
2024-11-01,114.35918426513672,4372100.0,MS
2024-11-04,113.66432189941406,4366300.0,MS
2024-11-05,115.29872131347656,4798400.0,MS
2024-11-06,128.68711853027344,22798700.0,MS
2024-11-07,125.70213317871094,7780000.0,MS
2024-11-08,126.7688980102539,6979300.0,MS
2024-11-11,130.67384338378906,6861300.0,MS
2024-11-12,129.48963928222656,5683300.0,MS
2024-11-13,129.93002319335938,6134800.0,MS
2024-11-14,129.6070556640625,7344200.0,MS
2024-11-15,131.2023162841797,7281900.0,MS
2024-11-18,130.92828369140625,6434100.0,MS
2024-11-19,129.42112731933594,7244800.0,MS
2024-11-20,128.8828582763672,5125600.0,MS
2024-11-21,132.11251831054688,5547400.0,MS
2024-11-22,131.81890869140625,6334100.0,MS
2024-11-25,130.81085205078125,8012300.0,MS
2024-11-26,128.48158264160156,8817300.0,MS
2024-11-27,128.4130859375,5507800.0,MS
2024-11-29,128.80455017089844,4068200.0,MS
2024-12-02,128.23692321777344,5512100.0,MS
2024-12-03,127.65949249267578,4791300.0,MS
2024-12-04,127.21910095214844,6203700.0,MS
2024-12-05,127.54205322265625,4991900.0,MS
2024-12-06,127.18973541259766,5013200.0,MS
2024-12-09,125.83914184570312,7753900.0,MS
2024-12-10,124.08729553222656,6551300.0,MS
2024-12-11,124.87024688720703,8835400.0,MS
2024-12-12,125.18343353271484,3610500.0,MS
2024-12-13,124.6843032836914,6091500.0,MS
2024-12-16,126.27955627441406,5659700.0,MS
2024-12-17,125.01705169677734,7141400.0,MS
2024-12-18,118.45987701416016,7858800.0,MS
2024-12-19,117.9313735961914,8632400.0,MS
2024-12-20,120.8087158203125,14884000.0,MS
2024-12-23,121.79718017578125,5074100.0,MS
2024-12-24,124.3515396118164,2902800.0,MS
2024-12-26,125.30086517333984,3013500.0,MS
2024-12-27,124.05793762207031,3088100.0,MS
2024-12-30,123.06947326660156,2637900.0,MS
2024-12-31,123.04011535644531,2970000.0,MS
2025-01-02,122.12014770507812,5014300.0,MS
2025-01-03,123.25542449951172,3988400.0,MS
2025-01-06,125.89785766601562,6665200.0,MS
2025-01-07,124.17538452148438,7268800.0,MS
2025-01-08,125.1344985961914,5744500.0,MS
2025-01-10,120.81849670410156,6873800.0,MS
2025-01-13,121.34697723388672,5433000.0,MS
2025-01-14,121.96356201171875,8999900.0,MS
2025-01-15,127.76714324951172,11349500.0,MS
2025-01-16,132.91502380371094,16235700.0,MS
2025-01-17,134.93112182617188,12481500.0,MS
2025-01-21,134.37326049804688,11213300.0,MS
2025-01-22,133.10096740722656,7177500.0,MS
2025-01-23,134.86260986328125,6911000.0,MS
2025-01-24,134.88217163085938,6475500.0,MS
2025-01-27,133.7371063232422,6460700.0,MS
2025-01-28,135.5868377685547,5885100.0,MS
2025-01-29,135.7532196044922,5719800.0,MS
2025-01-30,136.9569854736328,4545700.0,MS
2025-01-31,136.38063049316406,5502700.0,MS
2025-02-03,135.12945556640625,5307000.0,MS
2025-02-04,134.74522399902344,5997300.0,MS
2025-02-05,136.87322998046875,5871200.0,MS
2025-02-06,138.99142456054688,4576600.0,MS
2025-02-07,137.90769958496094,3529000.0,MS
2025-02-10,135.27723693847656,5517700.0,MS
2025-02-11,135.7501220703125,5096800.0,MS
2025-02-12,135.08018493652344,4688900.0,MS
2025-02-13,134.81417846679688,4699800.0,MS
2025-02-14,136.8929443359375,5044500.0,MS
2025-02-18,138.6269073486328,3797000.0,MS
2025-02-19,138.60720825195312,3623100.0,MS
2025-02-20,132.3511962890625,8860800.0,MS
2025-02-21,129.7404327392578,6704100.0,MS
2025-02-24,128.0458984375,7784500.0,MS
2025-02-25,127.68138122558594,7458500.0,MS
2025-02-26,129.1099090576172,5493600.0,MS
2025-02-27,127.32671356201172,5538700.0,MS
2025-02-28,131.139404296875,7424200.0,MS
2025-03-03,127.21834564208984,5969400.0,MS
2025-03-04,119.91802978515625,12996500.0,MS
2025-03-05,121.91797637939453,7291900.0,MS
2025-03-06,117.60282135009766,8611500.0,MS
2025-03-07,117.52400970458984,8513500.0,MS
2025-03-10,110.03651428222656,16765700.0,MS
2025-03-11,110.38133239746094,13490400.0,MS
2025-03-12,112.31231689453125,7925500.0,MS
2025-03-13,110.02666473388672,7435500.0,MS
2025-03-14,113.63247680664062,6879400.0,MS
2025-03-17,116.21369171142578,8374900.0,MS
2025-03-18,116.3614730834961,7234900.0,MS
2025-03-19,118.07571411132812,8430800.0,MS
2025-03-20,118.68653869628906,7026000.0,MS
2025-03-21,118.36141967773438,10989900.0,MS
2025-03-24,122.4302749633789,6184400.0,MS
2025-03-25,123.34650421142578,4326300.0,MS
2025-03-26,120.39092254638672,5084600.0,MS
2025-03-27,117.23829650878906,8239400.0,MS
2025-03-28,113.62263488769531,7349400.0,MS
2025-03-31,114.94278717041016,7616600.0,MS
2025-04-01,114.02655792236328,6651000.0,MS
2025-04-02,117.50430297851562,8415300.0,MS
2025-04-03,106.33218383789062,15186100.0,MS
2025-04-04,98.35209655761719,18876900.0,MS
2025-04-07,99.42595672607422,20721400.0,MS
2025-04-08,98.82498931884766,10710100.0,MS
2025-04-09,110.0463638305664,16919500.0,MS
2025-04-10,105.0021743774414,10956700.0,MS
2025-04-11,106.51937103271484,10573200.0,MS
2025-04-14,107.49471282958984,8224500.0,MS
2025-04-15,108.80502319335938,6003800.0,MS
2025-04-16,106.26321411132812,6520100.0,MS
2025-04-17,107.56367492675781,5233100.0,MS
2025-04-21,104.726318359375,7784500.0,MS
2025-04-22,108.74590301513672,6571300.0,MS
2025-04-23,110.6473388671875,9243800.0,MS
2025-04-24,113.88863372802734,6640700.0,MS
2025-04-25,114.29256439208984,5013200.0,MS
2025-04-28,114.115234375,4171200.0,MS
2025-04-29,114.4896011352539,4689800.0,MS
2025-04-30,114.62366485595703,6502400.0,MS
2025-05-01,115.95442962646484,7743600.0,MS
2025-05-02,119.39055633544922,6894400.0,MS
2025-05-05,118.77482604980469,6540300.0,MS
2025-05-06,117.51359558105469,5739600.0,MS
2025-05-07,118.27827453613281,4680600.0,MS
2025-05-08,121.03909301757812,6449300.0,MS
2025-05-09,120.86033630371094,4240100.0,MS
2025-05-12,126.18335723876953,9162100.0,MS
2025-05-13,128.4575653076172,6086700.0,MS
2025-05-14,130.13589477539062,6273400.0,MS
2025-05-15,131.5957489013672,7209300.0,MS
2025-05-16,131.2680206298828,6303800.0,MS
2025-05-19,129.93727111816406,7703500.0,MS
2025-05-20,128.2390899658203,5220100.0,MS
2025-05-21,124.43550872802734,6371600.0,MS
2025-05-22,125.38888549804688,5689200.0,MS
2025-05-23,125.20018768310547,3361400.0,MS
2025-05-27,128.3185272216797,5472400.0,MS
2025-05-28,126.63025665283203,4050900.0,MS
2025-05-29,127.27577209472656,4337500.0,MS
2025-05-30,127.14666748046875,6436100.0,MS
2025-06-02,127.51410675048828,3607900.0,MS
2025-06-03,127.79217529296875,4145600.0,MS
2025-06-04,127.27577209472656,3123200.0,MS
2025-06-05,129.7187957763672,6193300.0,MS
2025-06-06,130.9105224609375,5004400.0,MS
2025-06-09,131.03961181640625,4838600.0,MS
2025-06-10,130.9105224609375,3816900.0,MS
2025-06-11,130.9005889892578,5810200.0,MS
2025-06-12,131.00982666015625,4258700.0,MS
2025-06-13,128.5966033935547,4367500.0,MS
2025-06-16,129.99685668945312,6240500.0,MS
2025-06-17,129.19244384765625,4767700.0,MS
2025-06-18,131.60569763183594,6170400.0,MS
2025-06-20,131.7943878173828,8904400.0,MS
2025-06-23,133.0754852294922,5232400.0,MS
2025-06-24,134.9623565673828,5599900.0,MS
2025-06-25,136.7698211669922,5736400.0,MS
2025-06-26,138.7858123779297,6013200.0,MS
2025-06-27,139.71932983398438,7249300.0,MS
2025-06-30,139.88815307617188,8034400.0,MS
2025-07-01,140.09671020507812,6166700.0,MS
2025-07-02,141.8743438720703,5494500.0,MS
2025-07-03,143.14552307128906,3974700.0,MS
2025-07-07,142.74827575683594,5991600.0,MS
2025-07-08,140.1562957763672,6620400.0,MS
2025-07-09,140.57339477539062,4837000.0,MS
2025-07-10,142.10275268554688,5622800.0,MS
2025-07-11,141.29835510253906,3647500.0,MS
2025-07-14,142.97669982910156,5376100.0,MS
2025-07-15,140.6131134033203,7392200.0,MS
2025-07-16,138.82553100585938,10610800.0,MS
2025-07-17,139.92787170410156,7695800.0,MS
2025-07-18,139.8583526611328,5572300.0,MS
2025-07-21,139.50083923339844,5853400.0,MS
2025-07-22,139.07379150390625,5257200.0,MS
2025-07-23,141.2288360595703,6612900.0,MS
2025-07-24,141.51683044433594,3817900.0,MS
2025-07-25,142.0233154296875,3463000.0,MS
2025-07-28,141.576416015625,3729300.0,MS
2025-07-29,142.56951904296875,5158700.0,MS
2025-07-30,143.94000244140625,5236800.0,MS
2025-07-31,142.4600067138672,5523700.0,MS
2025-08-01,139.08999633789062,6678500.0,MS
2025-08-04,141.36000061035156,3851500.0,MS
2025-08-05,140.4600067138672,5331100.0,MS
2025-08-06,141.3000030517578,3765800.0,MS
2025-08-07,140.9199981689453,3728600.0,MS
2025-08-08,143.17999267578125,3943500.0,MS
2025-08-11,143.8800048828125,4024700.0,MS
2025-08-12,147.2899932861328,7111600.0,MS
2025-08-13,147.75999450683594,5542000.0,MS
2025-08-14,148.50999450683594,4188600.0,MS
2025-08-15,144.6300048828125,4986000.0,MS
2025-08-18,144.77999877929688,3548700.0,MS
2025-08-19,144.07000732421875,4257700.0,MS
2025-08-20,144.1199951171875,4619300.0,MS
